year,month,anomaly,total_uncertainty,uncorrelated_uncertainty,correlated_uncertainty,bias_uncertainty,coverage_uncertainty,lower_bound_95pct_bias_uncertainty_range,upper_bound_95pct_bias_uncertainty_range
1945,12,0.00954,0.23449,0.04190,0.14721,0.13198,0.11892,-0.26850,0.21200
1946,1,0.02987,0.18794,0.03485,0.11871,0.08533,0.11285,-0.13450,0.18150
1946,2,-0.18398,0.17008,0.03482,0.11626,0.08563,0.08286,-0.35750,-0.02750
1946,3,0.03829,0.17053,0.03576,0.12012,0.08678,0.07645,-0.13900,0.20050
1946,4,-0.02872,0.15322,0.03174,0.10548,0.08849,0.05928,-0.21400,0.14000
1946,5,-0.32621,0.15162,0.03114,0.10185,0.08986,0.05977,-0.51900,-0.15800
1946,6,-0.53333,0.16556,0.03465,0.11031,0.09139,0.07543,-0.73400,-0.35800
1946,7,-0.24146,0.15185,0.02652,0.10422,0.08909,0.05964,-0.43200,-0.07250
1946,8,-0.43793,0.15092,0.02507,0.10249,0.08622,0.06487,-0.62650,-0.28050
1946,9,-0.21139,0.15421,0.03067,0.10089,0.08410,0.07475,-0.39800,-0.05900
1946,10,-0.05122,0.14996,0.02922,0.10168,0.08004,0.06993,-0.22000,0.09250
1946,11,-0.40778,0.14838,0.02964,0.09765,0.07885,0.07338,-0.57150,-0.26400
1946,12,-0.41815,0.13804,0.02635,0.10394,0.07715,0.04005,-0.58450,-0.28150
1947,1,-0.18462,0.13711,0.02813,0.09761,0.07875,0.04774,-0.35600,-0.04150
1947,2,-0.37611,0.12518,0.02663,0.09024,0.07817,0.02658,-0.54500,-0.23000
1947,3,-0.31958,0.13778,0.03061,0.08434,0.08552,0.06017,-0.49600,-0.16050
1947,4,-0.04377,0.14913,0.02889,0.10038,0.09202,0.05349,-0.22750,0.13600
1947,5,-0.23601,0.15981,0.02813,0.11113,0.09395,0.05975,-0.42050,-0.05150
1947,6,-0.17617,0.15346,0.02826,0.09589,0.09847,0.06212,-0.36550,0.01350
1947,7,-0.04650,0.14683,0.02752,0.09876,0.09097,0.05266,-0.23000,0.12050
1947,8,-0.24942,0.14438,0.02511,0.09416,0.08834,0.05954,-0.43500,-0.08500
1947,9,-0.34062,0.15071,0.02756,0.10112,0.08674,0.06485,-0.52000,-0.18200
1947,10,-0.35259,0.15240,0.02802,0.09957,0.08363,0.07438,-0.52050,-0.19500
1947,11,-0.16794,0.14358,0.02766,0.09578,0.07946,0.06606,-0.33050,-0.02450
1947,12,-0.34985,0.13331,0.02516,0.09221,0.07702,0.05200,-0.50950,-0.20700
1948,1,-0.33402,0.12804,0.02674,0.08559,0.07725,0.04885,-0.49200,-0.18550
1948,2,-0.28561,0.13270,0.02365,0.09102,0.08009,0.04848,-0.44200,-0.12650
1948,3,-0.07257,0.14054,0.02363,0.09083,0.08377,0.06265,-0.23650,0.09200
1948,4,-0.25283,0.13932,0.02525,0.08581,0.08876,0.05943,-0.43100,-0.07650
1948,5,-0.08740,0.14650,0.02608,0.09109,0.09051,0.06551,-0.26200,0.08800
1948,6,-0.26267,0.15548,0.02694,0.10307,0.09400,0.06316,-0.45150,-0.08300
1948,7,-0.36978,0.14224,0.02531,0.09133,0.08712,0.06048,-0.55250,-0.20500
1948,8,-0.22117,0.13320,0.02425,0.08417,0.08239,0.05728,-0.38900,-0.06900
1948,9,-0.33551,0.14403,0.02685,0.09265,0.08101,0.06984,-0.50100,-0.18100
1948,10,-0.17886,0.14175,0.02557,0.09317,0.07985,0.06622,-0.33750,-0.03050
1948,11,-0.23959,0.14236,0.02881,0.09560,0.07579,0.06747,-0.39850,-0.10150
1948,12,-0.32201,0.13358,0.02544,0.08838,0.07255,0.06419,-0.47600,-0.19100
1949,1,-0.14657,0.11438,0.02339,0.07114,0.07170,0.04830,-0.29600,-0.01450
1949,2,-0.20205,0.11207,0.02425,0.06964,0.06856,0.04920,-0.34450,-0.07700
1949,3,-0.17524,0.10880,0.02203,0.06513,0.07273,0.04268,-0.32550,-0.03450
1949,4,-0.05648,0.11740,0.02376,0.06729,0.07819,0.05078,-0.21550,0.09850
1949,5,-0.15184,0.12141,0.02392,0.06881,0.07791,0.05800,-0.31300,0.00300
1949,6,-0.23343,0.12793,0.02427,0.07540,0.07774,0.06362,-0.39200,-0.07950
1949,7,-0.13331,0.12429,0.02364,0.07357,0.07571,0.06119,-0.28400,0.01950
1949,8,-0.20329,0.12366,0.02482,0.07756,0.07217,0.05876,-0.34600,-0.05800
1949,9,-0.08847,0.11769,0.02368,0.07003,0.06679,0.06265,-0.22000,0.04200
1949,10,-0.24468,0.11670,0.02379,0.06900,0.06454,0.06423,-0.36800,-0.11650
1949,11,-0.27942,0.11457,0.02515,0.07309,0.06341,0.05596,-0.40000,-0.15500
1949,12,-0.22770,0.10248,0.02336,0.06464,0.06095,0.04542,-0.34150,-0.10950
1950,1,-0.31889,0.10086,0.02165,0.06709,0.05935,0.04100,-0.43050,-0.20250
1950,2,-0.35733,0.10561,0.02508,0.06768,0.06302,0.04441,-0.47350,-0.23150
1950,3,-0.31387,0.09932,0.02222,0.06388,0.06307,0.03623,-0.42650,-0.19000
1950,4,-0.23324,0.11793,0.02389,0.07202,0.06992,0.05710,-0.35700,-0.09150
1950,5,-0.15996,0.11400,0.02315,0.06799,0.06908,0.05538,-0.28350,-0.01400
1950,6,-0.12087,0.11896,0.02391,0.06674,0.07359,0.06091,-0.24550,0.02800
1950,7,0.06625,0.11518,0.02418,0.06883,0.06745,0.05825,-0.05500,0.20050
1950,8,-0.02933,0.10946,0.02315,0.06915,0.05982,0.05555,-0.14500,0.09500
1950,9,-0.19180,0.10987,0.02372,0.07145,0.05598,0.05718,-0.29750,-0.07550
1950,10,-0.16660,0.10903,0.02404,0.06412,0.05665,0.06316,-0.27650,-0.04800
1950,11,-0.39397,0.10176,0.02258,0.06482,0.05462,0.05159,-0.49250,-0.27400
1950,12,-0.49530,0.08588,0.02197,0.05838,0.05112,0.02950,-0.59000,-0.37750
1951,1,-0.42568,0.09199,0.02170,0.06482,0.04999,0.03591,-0.51750,-0.31100
1951,2,-0.34099,0.09563,0.02348,0.06748,0.05377,0.03389,-0.43950,-0.22200
1951,3,-0.44825,0.10004,0.02316,0.06994,0.05217,0.04313,-0.54350,-0.33200
1951,4,-0.21052,0.11299,0.02420,0.07220,0.06129,0.05667,-0.32000,-0.06800
1951,5,-0.27560,0.12470,0.02626,0.07294,0.06977,0.06835,-0.39150,-0.11250
1951,6,0.05985,0.11881,0.02494,0.07795,0.06350,0.05819,-0.04600,0.20700
1951,7,-0.05336,0.11780,0.02529,0.07818,0.06209,0.05719,-0.15900,0.09250
1951,8,-0.04038,0.11448,0.02339,0.06689,0.06136,0.06573,-0.14600,0.09700
1951,9,-0.22764,0.10466,0.02319,0.07339,0.05003,0.05027,-0.31200,-0.12100
1951,10,-0.04456,0.10829,0.02264,0.06272,0.05581,0.06453,-0.13800,0.08100
1951,11,-0.24708,0.09783,0.02316,0.06475,0.04881,0.04959,-0.32850,-0.13250
1951,12,-0.19048,0.08205,0.02017,0.05357,0.04791,0.03407,-0.27300,-0.07950
1952,1,0.01914,0.09036,0.02226,0.06243,0.04778,0.03859,-0.06600,0.13150
1952,2,0.12231,0.08819,0.02100,0.06192,0.04932,0.03270,0.03400,0.24100
1952,3,-0.02894,0.09068,0.02124,0.06107,0.05259,0.03574,-0.12250,0.09250
1952,4,0.02046,0.10963,0.02255,0.06750,0.06469,0.05263,-0.09150,0.17550
1952,5,-0.05123,0.11793,0.02275,0.07085,0.06833,0.06085,-0.16700,0.11600
1952,6,-0.02913,0.10955,0.02157,0.06532,0.06530,0.05483,-0.13850,0.13000
1952,7,0.00915,0.11466,0.02252,0.06717,0.06596,0.06146,-0.10450,0.17250
1952,8,-0.03142,0.11209,0.02192,0.06927,0.05987,0.06082,-0.13250,0.11450
1952,9,-0.03289,0.11082,0.02338,0.06782,0.05555,0.06364,-0.12750,0.10050
1952,10,-0.00585,0.10420,0.02217,0.06285,0.05270,0.06033,-0.09600,0.12650
1952,11,0.01797,0.10254,0.02216,0.06160,0.05317,0.05833,-0.07550,0.15700
1952,12,-0.07577,0.09076,0.02146,0.05824,0.05148,0.04165,-0.16750,0.06000
1953,1,-0.08807,0.09957,0.02256,0.07056,0.05336,0.03974,-0.18100,0.05100
1953,2,0.05120,0.09078,0.02075,0.05788,0.05752,0.03395,-0.04650,0.19800
1953,3,-0.03528,0.09803,0.02092,0.06123,0.06335,0.03753,-0.14300,0.12450
1953,4,0.10781,0.11129,0.02306,0.06680,0.06362,0.05782,-0.00200,0.27350
1953,5,0.17675,0.11638,0.02258,0.06974,0.06919,0.05817,0.06200,0.35750
1953,6,0.13152,0.12356,0.02469,0.07011,0.07519,0.06393,0.01300,0.31650
1953,7,0.06239,0.11578,0.02354,0.06773,0.06474,0.06381,-0.04500,0.22650
1953,8,-0.10726,0.11547,0.02273,0.06586,0.06608,0.06413,-0.21700,0.05900
1953,9,-0.03538,0.11153,0.02255,0.06470,0.06291,0.06154,-0.13500,0.12500
1953,10,-0.06396,0.10657,0.02305,0.06634,0.05618,0.05718,-0.15650,0.07550
1953,11,-0.11566,0.10683,0.02353,0.07011,0.05426,0.05477,-0.20350,0.02050
1953,12,-0.05043,0.09483,0.02058,0.05980,0.05234,0.04747,-0.13450,0.08000
1954,1,-0.23504,0.09570,0.02216,0.06180,0.05132,0.04705,-0.31900,-0.10800
1954,2,-0.08670,0.09798,0.02172,0.06265,0.05671,0.04459,-0.17900,0.05550
1954,3,-0.05107,0.09456,0.02065,0.05851,0.05963,0.03919,-0.15250,0.09500
1954,4,-0.29149,0.10774,0.02367,0.06144,0.06369,0.05672,-0.39850,-0.13800
1954,5,-0.23875,0.11421,0.02163,0.06605,0.06892,0.05885,-0.35300,-0.06900
1954,6,-0.22340,0.11525,0.02343,0.06906,0.06575,0.06034,-0.33150,-0.06200
1954,7,-0.31784,0.11694,0.02326,0.06338,0.06717,0.06785,-0.43000,-0.15700
1954,8,-0.21786,0.10252,0.02068,0.06496,0.05583,0.05239,-0.31350,-0.09100
1954,9,-0.20899,0.10816,0.02413,0.06586,0.05788,0.05855,-0.30700,-0.07500
1954,10,-0.20742,0.10405,0.02262,0.06270,0.05322,0.05959,-0.29700,-0.08450
1954,11,-0.17084,0.10108,0.02363,0.06130,0.05171,0.05681,-0.25700,-0.05300
1954,12,-0.34819,0.08838,0.02101,0.05891,0.04612,0.04210,-0.42650,-0.24000
1955,1,-0.13691,0.09055,0.02040,0.05782,0.05141,0.04241,-0.22500,-0.01850
1955,2,-0.26243,0.09340,0.01985,0.06055,0.05644,0.03844,-0.35500,-0.13350
1955,3,-0.19176,0.09079,0.02185,0.05660,0.05499,0.03920,-0.28550,-0.06950
1955,4,-0.25077,0.10711,0.02368,0.06142,0.06036,0.05912,-0.35050,-0.11950
1955,5,-0.40389,0.11225,0.02337,0.06171,0.06628,0.06207,-0.51600,-0.26150
1955,6,-0.33674,0.10727,0.02125,0.05687,0.06093,0.06409,-0.44800,-0.20850
1955,7,-0.31733,0.10968,0.02241,0.06129,0.05691,0.06732,-0.42100,-0.20600
1955,8,-0.28940,0.10367,0.02110,0.06153,0.05316,0.06075,-0.38700,-0.18300
1955,9,-0.28060,0.10652,0.02112,0.06759,0.05267,0.05965,-0.38000,-0.17000
1955,10,-0.37933,0.10350,0.02088,0.06450,0.04884,0.06108,-0.47400,-0.27650
1955,11,-0.42662,0.09297,0.02005,0.05614,0.04639,0.05419,-0.51750,-0.32950
1955,12,-0.41953,0.08540,0.02028,0.05923,0.04417,0.03772,-0.50700,-0.32450
1956,1,-0.32836,0.08009,0.02058,0.05559,0.04434,0.03058,-0.41650,-0.23650
1956,2,-0.26901,0.08174,0.01893,0.05679,0.04825,0.02778,-0.36150,-0.16950
1956,3,-0.33509,0.08323,0.01820,0.05922,0.04814,0.02777,-0.43050,-0.23900
1956,4,-0.28664,0.10061,0.02016,0.05892,0.05871,0.05288,-0.39500,-0.16450
1956,5,-0.24819,0.10622,0.02111,0.06409,0.05838,0.05763,-0.35500,-0.12850
1956,6,-0.21445,0.10129,0.02137,0.06382,0.05357,0.05347,-0.31500,-0.10950
1956,7,-0.20555,0.10884,0.02280,0.06977,0.05334,0.06011,-0.30500,-0.10400
1956,8,-0.21428,0.10744,0.02080,0.05954,0.05289,0.06906,-0.31050,-0.11200
1956,9,-0.20129,0.10056,0.02124,0.06434,0.04519,0.05899,-0.28600,-0.11200
1956,10,-0.21671,0.09358,0.02055,0.06206,0.04459,0.04995,-0.30400,-0.12800
1956,11,-0.18242,0.08331,0.01847,0.05371,0.03980,0.04617,-0.25850,-0.10800
1956,12,-0.19124,0.07656,0.01882,0.05203,0.03973,0.03495,-0.26750,-0.11250
1957,1,-0.21233,0.07376,0.01828,0.05272,0.03729,0.03060,-0.28500,-0.13850
1957,2,-0.12034,0.07394,0.01846,0.05190,0.04017,0.02862,-0.19800,-0.03800
1957,3,-0.09311,0.07760,0.01796,0.05282,0.04217,0.03363,-0.17100,-0.00400
1957,4,-0.06199,0.09333,0.01973,0.05591,0.04814,0.05364,-0.15300,0.04350
1957,5,0.17397,0.09685,0.02121,0.05681,0.05074,0.05592,0.08100,0.28700
1957,6,0.08424,0.09945,0.02140,0.05781,0.05198,0.05820,-0.00400,0.19950
1957,7,0.03739,0.09579,0.02081,0.05473,0.04452,0.06136,-0.04350,0.12900
1957,8,-0.03614,0.09206,0.02084,0.05625,0.04267,0.05528,-0.11400,0.05750
1957,9,-0.09300,0.09085,0.02254,0.05508,0.03995,0.05583,-0.16550,-0.00750
1957,10,-0.12392,0.08915,0.02202,0.05862,0.03974,0.04948,-0.19900,-0.04050
1957,11,-0.12122,0.08203,0.02052,0.05403,0.03762,0.04443,-0.19100,-0.04700
1957,12,-0.14208,0.07052,0.01952,0.04728,0.03691,0.03154,-0.20900,-0.06900
1958,1,-0.00775,0.07237,0.01849,0.05251,0.03859,0.02547,-0.07750,0.07950
1958,2,-0.03874,0.07139,0.01865,0.04830,0.04011,0.02841,-0.11250,0.04900
1958,3,-0.07822,0.07511,0.01864,0.04682,0.04348,0.03482,-0.15800,0.01550
1958,4,-0.19683,0.08622,0.02044,0.04981,0.04823,0.04701,-0.28400,-0.09100
1958,5,-0.11097,0.09129,0.02045,0.05102,0.05036,0.05269,-0.20050,0.00050
1958,6,-0.13970,0.09246,0.01996,0.05402,0.04533,0.05637,-0.21550,-0.04050
1958,7,-0.10031,0.09153,0.02014,0.04371,0.05070,0.05908,-0.19100,0.00700
1958,8,-0.09125,0.08711,0.01757,0.05121,0.04463,0.05163,-0.16300,0.00700
1958,9,-0.12318,0.08983,0.02040,0.05245,0.04181,0.05617,-0.19350,-0.03250
1958,10,-0.14651,0.08655,0.01865,0.04911,0.03841,0.05707,-0.21300,-0.06150
1958,11,-0.15452,0.07637,0.02022,0.04833,0.03758,0.04093,-0.21700,-0.06800
1958,12,-0.09245,0.07549,0.01920,0.04970,0.03704,0.03858,-0.15600,-0.00600
1959,1,-0.08460,0.07227,0.01831,0.04654,0.04268,0.03001,-0.15550,0.01650
1959,2,-0.13331,0.06953,0.01714,0.04815,0.04125,0.02282,-0.20650,-0.03500
1959,3,-0.11869,0.07881,0.01910,0.04911,0.04883,0.03240,-0.20200,0.00000
1959,4,-0.08773,0.08472,0.01965,0.04425,0.04822,0.05009,-0.17100,0.02800
1959,5,-0.02860,0.09564,0.01954,0.04778,0.05220,0.06130,-0.11850,0.09450
1959,6,-0.13727,0.09282,0.01862,0.04332,0.05084,0.06171,-0.22650,-0.02300
1959,7,-0.14594,0.09622,0.01877,0.05093,0.05096,0.06095,-0.23150,-0.02850
1959,8,-0.07589,0.08406,0.01777,0.04280,0.04380,0.05477,-0.15000,0.02300
1959,9,-0.12689,0.08209,0.01863,0.04599,0.03971,0.05196,-0.19300,-0.03650
1959,10,-0.08434,0.08331,0.01914,0.04717,0.04056,0.05201,-0.15950,0.00800
1959,11,-0.18896,0.07482,0.01965,0.03945,0.04007,0.04527,-0.26300,-0.09300
1959,12,-0.19400,0.06728,0.01765,0.04311,0.03711,0.03128,-0.26300,-0.10400
1960,1,-0.19944,0.06789,0.01680,0.04307,0.03891,0.03096,-0.27350,-0.10450
1960,2,-0.22466,0.06374,0.01747,0.04058,0.03856,0.02496,-0.29550,-0.13500
1960,3,-0.18086,0.07039,0.01740,0.04481,0.03954,0.03286,-0.25200,-0.09300
1960,4,-0.20401,0.07884,0.01870,0.04864,0.04386,0.03970,-0.28100,-0.10000
1960,5,-0.10315,0.08605,0.01912,0.05143,0.04497,0.04870,-0.18000,0.00200
1960,6,-0.23229,0.09519,0.01975,0.04950,0.04881,0.06195,-0.31500,-0.11350
1960,7,-0.16520,0.08499,0.01797,0.04700,0.04264,0.05361,-0.24000,-0.06150
1960,8,-0.11258,0.08973,0.01790,0.04810,0.04507,0.05819,-0.19250,-0.00350
1960,9,-0.05136,0.08125,0.01788,0.04743,0.03753,0.05122,-0.11650,0.04500
1960,10,-0.17118,0.08036,0.01892,0.04230,0.03701,0.05423,-0.24000,-0.08050
1960,11,-0.18939,0.07046,0.01707,0.04417,0.03524,0.03849,-0.25900,-0.10450
1960,12,-0.11091,0.06537,0.01788,0.04553,0.03285,0.02833,-0.17900,-0.03500
1961,1,-0.11302,0.06056,0.01753,0.04102,0.03150,0.02618,-0.16700,-0.04250
1961,2,0.03871,0.06110,0.01651,0.04440,0.03166,0.02207,-0.01350,0.10650
1961,3,-0.07416,0.06604,0.01639,0.04457,0.03537,0.02926,-0.13400,0.00600
1961,4,-0.03119,0.07505,0.01752,0.04426,0.03695,0.04473,-0.09200,0.05300
1961,5,0.00891,0.08212,0.01769,0.04095,0.03953,0.05648,-0.05550,0.09400
1961,6,0.07553,0.08372,0.01745,0.04437,0.03857,0.05699,0.01350,0.16350
1961,7,-0.08606,0.08459,0.01788,0.04353,0.03941,0.05821,-0.15050,0.00100
1961,8,-0.08235,0.07705,0.01692,0.04716,0.03307,0.04830,-0.13800,-0.00900
1961,9,-0.17451,0.07615,0.01657,0.04335,0.03180,0.05132,-0.22800,-0.10450
1961,10,-0.15824,0.07134,0.01620,0.04052,0.02799,0.04901,-0.20600,-0.09900
1961,11,-0.12482,0.05951,0.01586,0.03937,0.02685,0.03192,-0.17050,-0.06700
1961,12,-0.20951,0.05933,0.01621,0.03614,0.02786,0.03429,-0.25700,-0.15100
1962,1,-0.14330,0.05512,0.01571,0.03616,0.02747,0.02701,-0.18800,-0.08450
1962,2,-0.11441,0.05516,0.01683,0.03655,0.02936,0.02370,-0.16350,-0.05100
1962,3,-0.12853,0.05833,0.01618,0.03812,0.03026,0.02780,-0.17950,-0.06200
1962,4,-0.15666,0.06887,0.01572,0.03918,0.03198,0.04403,-0.21100,-0.08600
1962,5,-0.13737,0.07950,0.01766,0.03800,0.03407,0.05834,-0.19750,-0.06300
1962,6,-0.09358,0.07707,0.01697,0.04141,0.03320,0.05325,-0.15250,-0.02250
1962,7,-0.09621,0.07835,0.01726,0.04099,0.02701,0.05858,-0.14300,-0.03900
1962,8,-0.13872,0.07323,0.01472,0.03629,0.02667,0.05584,-0.18500,-0.08350
1962,9,-0.14505,0.06910,0.01699,0.03918,0.02499,0.04824,-0.18800,-0.09450
1962,10,-0.08910,0.07138,0.01675,0.03939,0.02336,0.05213,-0.12950,-0.04100
1962,11,-0.17038,0.06140,0.01710,0.03720,0.02224,0.03998,-0.20850,-0.12500
1962,12,-0.22828,0.05995,0.01667,0.03819,0.02256,0.03673,-0.26650,-0.17900
1963,1,-0.24298,0.05354,0.01667,0.03738,0.02207,0.02653,-0.28200,-0.19500
1963,2,-0.21217,0.05333,0.01618,0.03405,0.02621,0.02712,-0.25650,-0.15500
1963,3,-0.20505,0.06209,0.01593,0.03890,0.02504,0.03823,-0.24650,-0.14750
1963,4,-0.13366,0.06515,0.01641,0.03658,0.02765,0.04327,-0.17850,-0.07050
1963,5,-0.02705,0.07515,0.01752,0.03921,0.02830,0.05480,-0.07150,0.04050
1963,6,-0.09537,0.07576,0.01670,0.03809,0.03170,0.05481,-0.14650,-0.02100
1963,7,-0.06927,0.08330,0.01769,0.03589,0.03524,0.06399,-0.12550,0.01850
1963,8,-0.03537,0.07587,0.01612,0.03630,0.03327,0.05543,-0.08950,0.04300
1963,9,-0.08850,0.07165,0.01808,0.03737,0.02993,0.05014,-0.13700,-0.01700
1963,10,-0.13050,0.07016,0.01776,0.03434,0.02733,0.05177,-0.17750,-0.07000
1963,11,-0.17471,0.06324,0.01732,0.03324,0.02817,0.04244,-0.22100,-0.11100
1963,12,-0.17122,0.05651,0.01668,0.03368,0.02612,0.03315,-0.21450,-0.11150
1964,1,-0.29761,0.04850,0.01627,0.03015,0.02310,0.02538,-0.33700,-0.24300
1964,2,-0.26137,0.05098,0.01512,0.02872,0.02532,0.03007,-0.30400,-0.20200
1964,3,-0.28503,0.05472,0.01514,0.03075,0.02536,0.03429,-0.32800,-0.22400
1964,4,-0.35434,0.06288,0.01590,0.03416,0.02991,0.04050,-0.40900,-0.28950
1964,5,-0.38458,0.07086,0.01701,0.03466,0.02963,0.05150,-0.43950,-0.31800
1964,6,-0.26252,0.07314,0.01769,0.03611,0.03157,0.05231,-0.32000,-0.19350
1964,7,-0.33862,0.07250,0.01773,0.03437,0.02667,0.05523,-0.38850,-0.28200
1964,8,-0.37769,0.07069,0.01551,0.03587,0.02620,0.05276,-0.42700,-0.32100
1964,9,-0.36366,0.06205,0.01639,0.03402,0.02403,0.04297,-0.41200,-0.31500
1964,10,-0.28339,0.06509,0.01661,0.03278,0.02351,0.04831,-0.33000,-0.23350
1964,11,-0.47788,0.05903,0.01513,0.03211,0.02403,0.04058,-0.52450,-0.42650
1964,12,-0.49729,0.04915,0.01550,0.02736,0.02079,0.03154,-0.53700,-0.45500
1965,1,-0.27664,0.05086,0.01590,0.02902,0.02448,0.02988,-0.32300,-0.22450
1965,2,-0.25942,0.05328,0.01616,0.02974,0.02529,0.03247,-0.30500,-0.20300
1965,3,-0.34649,0.05585,0.01673,0.03120,0.02618,0.03436,-0.39300,-0.28700
1965,4,-0.24705,0.06088,0.01611,0.03092,0.02915,0.04052,-0.29850,-0.18000
1965,5,-0.25579,0.06782,0.01680,0.03261,0.02995,0.04855,-0.30850,-0.18750
1965,6,-0.23816,0.07164,0.01726,0.03410,0.03163,0.05169,-0.29400,-0.16850
1965,7,-0.25302,0.07405,0.01808,0.03454,0.02805,0.05636,-0.30250,-0.19500
1965,8,-0.21028,0.07061,0.01588,0.03608,0.02689,0.05205,-0.25550,-0.15400
1965,9,-0.13581,0.06599,0.01814,0.03238,0.02423,0.04889,-0.17550,-0.08700
1965,10,-0.24449,0.06371,0.01681,0.03606,0.02412,0.04352,-0.28500,-0.19400
1965,11,-0.29866,0.05768,0.01612,0.03057,0.02455,0.03912,-0.34000,-0.24700
1965,12,-0.23289,0.05186,0.01488,0.03192,0.02295,0.03038,-0.27000,-0.18350
1966,1,-0.25407,0.04988,0.01548,0.03059,0.02238,0.02849,-0.29000,-0.20550
1966,2,-0.27752,0.04799,0.01458,0.02996,0.02332,0.02548,-0.31650,-0.22550
1966,3,-0.29107,0.05481,0.01482,0.03332,0.02565,0.03188,-0.33500,-0.23850
1966,4,-0.13195,0.06308,0.01639,0.03401,0.02748,0.04241,-0.17650,-0.07500
1966,5,-0.29496,0.06545,0.01705,0.03273,0.02754,0.04651,-0.33800,-0.23300
1966,6,-0.19540,0.07061,0.01660,0.03383,0.03020,0.05152,-0.24800,-0.13250
1966,7,-0.11124,0.07295,0.01650,0.03460,0.02817,0.05531,-0.15950,-0.05400
1966,8,-0.20835,0.07695,0.01647,0.04133,0.02725,0.05656,-0.25550,-0.15500
1966,9,-0.21582,0.06853,0.01681,0.03801,0.02390,0.04897,-0.25500,-0.17050
1966,10,-0.32223,0.06799,0.01677,0.04080,0.02539,0.04507,-0.36600,-0.27150
1966,11,-0.26063,0.05994,0.01565,0.03195,0.02075,0.04354,-0.29750,-0.21800
1966,12,-0.16405,0.05517,0.01639,0.03031,0.02077,0.03774,-0.20100,-0.11950
1967,1,-0.29980,0.04598,0.01436,0.03004,0.01938,0.02511,-0.33500,-0.26050
1967,2,-0.27840,0.04808,0.01525,0.03324,0.02088,0.02321,-0.31800,-0.23650
1967,3,-0.18968,0.05524,0.01511,0.03439,0.02306,0.03329,-0.23400,-0.14450
1967,4,-0.34492,0.05898,0.01683,0.03314,0.02354,0.03928,-0.38800,-0.29500
1967,5,-0.17020,0.06587,0.01674,0.03317,0.02616,0.04769,-0.21500,-0.11000
1967,6,-0.20413,0.06616,0.01522,0.03243,0.02521,0.04958,-0.24950,-0.14900
1967,7,-0.26136,0.06875,0.01646,0.03185,0.02405,0.05350,-0.30650,-0.20800
1967,8,-0.32361,0.06639,0.01571,0.03223,0.01716,0.05318,-0.35900,-0.29250
1967,9,-0.30784,0.06894,0.01642,0.03215,0.01640,0.05639,-0.34100,-0.27650
1967,10,-0.36725,0.06608,0.01626,0.03522,0.01543,0.05122,-0.39900,-0.33950
1967,11,-0.28185,0.05923,0.01659,0.02936,0.01543,0.04618,-0.31250,-0.25150
1967,12,-0.41532,0.05138,0.01519,0.03180,0.01611,0.03374,-0.44750,-0.38100
1968,1,-0.35434,0.05089,0.01518,0.03727,0.01602,0.02671,-0.38850,-0.32300
1968,2,-0.42475,0.05153,0.01471,0.03519,0.01726,0.03004,-0.46050,-0.38650
1968,3,-0.37292,0.05284,0.01487,0.03277,0.01815,0.03417,-0.41150,-0.33350
1968,4,-0.35724,0.05851,0.01519,0.03381,0.01949,0.04087,-0.39750,-0.31550
1968,5,-0.40390,0.06610,0.01503,0.04073,0.02013,0.04560,-0.44750,-0.36450
1968,6,-0.28458,0.06649,0.01482,0.03856,0.02195,0.04724,-0.32900,-0.24400
1968,7,-0.28247,0.07124,0.01677,0.04276,0.01783,0.05146,-0.31850,-0.25050
1968,8,-0.16811,0.06933,0.01612,0.04135,0.01818,0.05006,-0.20300,-0.13600
1968,9,-0.16197,0.06989,0.01591,0.03807,0.01854,0.05328,-0.19900,-0.12850
1968,10,-0.13012,0.06677,0.01519,0.03199,0.01753,0.05383,-0.16500,-0.09850
1968,11,-0.09412,0.06569,0.01518,0.04482,0.01630,0.04254,-0.12800,-0.06450
1968,12,0.02998,0.05375,0.01573,0.03578,0.01702,0.03273,-0.00350,0.06050
1969,1,0.00049,0.04659,0.01437,0.03648,0.01660,0.01892,-0.03300,0.03000
1969,2,0.03134,0.04767,0.01326,0.03452,0.01629,0.02530,-0.00250,0.06250
1969,3,0.08997,0.05520,0.01444,0.03144,0.01818,0.03898,0.05650,0.12500
1969,4,0.06680,0.05685,0.01634,0.03364,0.01939,0.03817,0.02800,0.10500
1969,5,0.12960,0.06206,0.01527,0.03638,0.01870,0.04411,0.09200,0.16650
1969,6,0.06173,0.06793,0.01613,0.03752,0.01986,0.05053,0.02200,0.10000
1969,7,-0.12941,0.06917,0.01606,0.04544,0.01778,0.04633,-0.16550,-0.09400
1969,8,-0.00173,0.06501,0.01569,0.03816,0.01809,0.04686,-0.03750,0.03500
1969,9,-0.04249,0.06524,0.01530,0.03994,0.01572,0.04669,-0.07300,-0.01100
1969,10,0.00279,0.06488,0.01637,0.03854,0.01570,0.04700,-0.02900,0.03600
1969,11,-0.01698,0.05609,0.01473,0.03523,0.01478,0.03834,-0.04550,0.01400
1969,12,0.03946,0.04992,0.01485,0.03438,0.01428,0.02975,0.01150,0.06850
1970,1,0.09562,0.03937,0.01379,0.02841,0.01273,0.01975,0.06950,0.12200
1970,2,-0.05229,0.04486,0.01402,0.02990,0.01350,0.02719,-0.08000,-0.02400
1970,3,-0.06057,0.04401,0.01440,0.03057,0.01375,0.02462,-0.08700,-0.03400
